Month,Country,Confirmed,Recovered,Deaths,Date
2021-06,Madagascar,1257988,1213970,26571,2021-06-01
2021-06,Malawi,1044880,984601,35012,2021-06-01
2021-06,Malaysia,20083427,17813871,122330,2021-06-01
2021-06,Maldives,2115375,1788816,5893,2021-06-01
2021-06,Mali,430658,298568,15667,2021-06-01
2021-06,Malta,917530,903458,12583,2021-06-01
2021-06,Marshall Islands,120,120,0,2021-06-01
2021-06,Mauritania,605498,576236,14299,2021-06-01
2021-06,Mauritius,50416,38187,540,2021-06-01
2021-06,Mexico,73938227,58867267,6915108,2021-06-01
2021-06,Micronesia,30,30,0,2021-06-01
2021-06,Moldova,7678385,7463202,184740,2021-06-01
2021-06,Monaco,76110,74427,990,2021-06-01
2021-06,Mongolia,2528595,1823215,12100,2021-06-01
2021-06,Montenegro,2999422,2938321,48024,2021-06-01
2021-06,Morocco,15749902,15366462,276652,2021-06-01
2021-06,Mozambique,2172941,2103120,25447,2021-06-01
2021-06,Namibia,2085313,1713060,33026,2021-06-01
2021-06,Nepal,18302317,16051129,253383,2021-06-01
2021-06,Netherlands,51048743,814032,539657,2021-06-01
2021-06,New Zealand,81335,79823,780,2021-06-01
2021-06,Nicaragua,231669,126750,5646,2021-06-01
2021-06,Niger,163640,154916,5774,2021-06-01
2021-06,Nigeria,5013342,4898783,63492,2021-06-01
2021-06,North Macedonia,4666352,4488196,164028,2021-06-01
2021-06,Norway,3857167,539940,23667,2021-06-01
2021-06,Oman,7210229,6427296,78809,2021-06-01
2021-06,Pakistan,28310741,26465445,652950,2021-06-01
2021-06,Palau,0,0,0,2021-06-01
2021-06,Panama,11710717,11228355,193616,2021-06-01
2021-06,Papua New Guinea,501084,481171,5030,2021-06-01
2021-06,Paraguay,11849589,9960966,332453,2021-06-01
2021-06,Peru,60298312,58995950,5665975,2021-06-01
2021-06,Philippines,39834261,37463324,689890,2021-06-01
2021-06,Poland,86322708,79446862,2237645,2021-06-01
2021-06,Portugal,25847071,24531962,511680,2021-06-01
2021-06,Qatar,6601727,6516272,17333,2021-06-01
2021-06,Romania,32392059,31322327,958788,2021-06-01
2021-06,Russia,156065265,143268092,3770463,2021-06-01
2021-06,Rwanda,918124,795678,11460,2021-06-01
2021-06,Saint Kitts and Nevis,7210,2319,33,2021-06-01
2021-06,Saint Lucia,155700,150085,2435,2021-06-01
2021-06,Saint Vincent and the Grenadines,64550,57305,360,2021-06-01
2021-06,Samoa,90,90,0,2021-06-01
2021-06,San Marino,152719,149965,2700,2021-06-01
2021-06,Sao Tome and Principe,70746,69247,1118,2021-06-01
2021-06,Saudi Arabia,14072278,13527944,228097,2021-06-01
2021-06,Senegal,1265377,1220610,34631,2021-06-01
2021-06,Serbia,21450384,0,209135,2021-06-01
2021-06,Seychelles,410644,367381,1424,2021-06-01
2021-06,Sierra Leone,139541,97469,2525,2021-06-01
2021-06,Singapore,1870159,1857432,1028,2021-06-01
2021-06,Slovakia,23210464,7659000,373570,2021-06-01
2021-06,Slovenia,7690069,7487333,132112,2021-06-01
2021-06,Solomon Islands,600,600,0,2021-06-01
2021-06,Somalia,444512,212407,23217,2021-06-01
2021-06,South Africa,53680896,48954473,1747885,2021-06-01
2021-06,South Sudan,322251,315420,3455,2021-06-01
2021-06,Spain,112315945,4511280,2415566,2021-06-01
2021-06,Sri Lanka,6833733,5774585,69031,2021-06-01
2021-06,Sudan,1086309,899831,81673,2021-06-01
2021-06,Summer Olympics 2020,47,0,0,2021-06-01
2021-06,Suriname,562825,434209,12653,2021-06-01
2021-06,Sweden,32498568,0,437067,2021-06-01
2021-06,Switzerland,21010449,9528000,322540,2021-06-01
2021-06,Syria,749173,651164,54770,2021-06-01
2021-06,Taiwan*,386235,116024,13275,2021-06-01
2021-06,Tajikistan,412417,396847,2730,2021-06-01
2021-06,Tanzania,15270,5490,630,2021-06-01
2021-06,Thailand,6185040,806190,45748,2021-06-01
2021-06,Timor-Leste,250327,204176,561,2021-06-01
2021-06,Togo,409907,399273,3800,2021-06-01
2021-06,Tonga,0,0,0,2021-06-01
2021-06,Trinidad and Tobago,874442,590482,20568,2021-06-01
2021-06,Tunisia,11295935,9825787,412119,2021-06-01
2021-06,Turkey,160312473,156350222,1464988,2021-06-01
2021-06,US,1007925336,0,17890958,2021-06-01
2021-06,Uganda,1941447,1469738,17355,2021-06-01
2021-06,Ukraine,68545345,65524922,1615554,2021-06-01
2021-06,United Arab Emirates,18085087,17459501,52208,2021-06-01
2021-06,United Kingdom,138638473,468037,3846191,2021-06-01
2021-06,Uruguay,10223391,9204071,151570,2021-06-01
2021-06,Uzbekistan,3144322,3021186,21334,2021-06-01
2021-06,Vanuatu,120,90,30,2021-06-01
2021-06,Venezuela,7636758,7050782,86352,2021-06-01
2021-06,Vietnam,353821,139166,1872,2021-06-01
2021-06,West Bank and Gaza,9352725,9136526,106119,2021-06-01
2021-06,Winter Olympics 2022,0,0,0,2021-06-01
2021-06,Yemen,205645,113759,40375,2021-06-01
2021-06,Zambia,3618081,3146142,47242,2021-06-01
2021-06,Zimbabwe,1254281,1116231,49798,2021-06-01
2021-07,Afghanistan,4241348,2492541,184478,2021-07-01
2021-07,Albania,4113962,4032655,76140,2021-07-01
2021-07,Algeria,4734511,3257465,121911,2021-07-01
2021-07,Andorra,442259,430536,3939,2021-07-01
2021-07,Angola,1260968,1077983,29592,2021-07-01
2021-07,Antarctica,0,0,0,2021-07-01
2021-07,Antigua and Barbuda,39480,37977,1310,2021-07-01
2021-07,Argentina,146386195,134893683,3120501,2021-07-01
2021-07,Armenia,7046137,6764038,141368,2021-07-01
2021-07,Australia,992468,741869,28351,2021-07-01
2021-07,Austria,20262301,19831920,332483,2021-07-01
2021-07,Azerbaijan,10497023,10269710,154791,2021-07-01
2021-07,Bahamas,417813,372939,8208,2021-07-01
2021-07,Bahrain,8297428,8216450,42642,2021-07-01
2021-07,Bangladesh,33434499,28698436,542385,2021-07-01
2021-07,Barbados,131162,126537,1480,2021-07-01
2021-07,Belarus,13396842,13195347,102454,2021-07-01
2021-07,Belgium,34201841,0,781478,2021-07-01
2021-07,Belize,424629,403639,10288,2021-07-01
2021-07,Benin,256255,249942,3289,2021-07-01
2021-07,Bhutan,73044,64151,48,2021-07-01
2021-07,Bolivia,14228324,11997391,538266,2021-07-01
2021-07,Bosnia and Herzegovina,6363599,5782431,299783,2021-07-01
2021-07,Botswana,2687022,2365090,40505,2021-07-01
2021-07,Brazil,598216172,532885980,16728815,2021-07-01
2021-07,Brunei,9043,8072,93,2021-07-01
2021-07,Bulgaria,13114402,12307921,562938,2021-07-01
2021-07,Burkina Faso,419321,413409,5226,2021-07-01
2021-07,Burma,6891196,5048639,163264,2021-07-01
2021-07,Burundi,184393,23963,252,2021-07-01
2021-07,Cabo Verde,1029303,1003352,9087,2021-07-01
2021-07,Cambodia,2015636,1772767,32097,2021-07-01
2021-07,Cameroon,2521936,1093091,41178,2021-07-01
2021-07,Canada,44231441,43343765,829725,2021-07-01
2021-07,Central African Republic,221470,212629,3038,2021-07-01
2021-07,Chad,153782,148149,5394,2021-07-01
2021-07,Chile,49388121,47846581,1060535,2021-07-01
2021-07,China,3545292,3061784,150287,2021-07-01
2021-07,Colombia,141879726,133982470,3558500,2021-07-01
2021-07,Comoros,123897,118287,4542,2021-07-01
2021-07,Congo (Brazzaville),400907,363661,5316,2021-07-01
2021-07,Congo (Kinshasa),1412151,898749,30804,2021-07-01
2021-07,Costa Rica,12039607,9688862,150453,2021-07-01
2021-07,Cote d'Ivoire,1522898,1501320,9934,2021-07-01
2021-07,Croatia,11206532,10928212,255271,2021-07-01
2021-07,Cuba,8526080,7430546,58063,2021-07-01
2021-07,Cyprus,2786245,1210891,12079,2021-07-01
2021-07,Czechia,51784975,50769608,940442,2021-07-01
2021-07,Denmark,9466478,9122459,78801,2021-07-01
2021-07,Diamond Princess,22072,21669,403,2021-07-01
2021-07,Djibouti,360339,355268,4807,2021-07-01
2021-07,Dominica,6267,6027,0,2021-07-01
2021-07,Dominican Republic,10403589,8833084,121075,2021-07-01
2021-07,Ecuador,14679591,13557665,787795,2021-07-01
2021-07,Egypt,8782672,6877682,508646,2021-07-01
2021-07,El Salvador,2563448,2318104,77133,2021-07-01
2021-07,Equatorial Guinea,273465,266345,3800,2021-07-01
2021-07,Eritrea,196912,186937,931,2021-07-01
2021-07,Estonia,4089066,3970231,39386,2021-07-01
2021-07,Eswatini,660062,590319,22192,2021-07-01
2021-07,Ethiopia,8608593,8129063,134949,2021-07-01
2021-07,Fiji,489468,109833,3336,2021-07-01
2021-07,Finland,3114035,1426000,30725,2021-07-01
2021-07,France,184440203,12673677,3460646,2021-07-01
2021-07,Gabon,782273,774045,5021,2021-07-01
2021-07,Gambia,208857,187814,5962,2021-07-01
2021-07,Georgia,12010406,11306445,171782,2021-07-01
2021-07,Germany,116067693,112769670,2830894,2021-07-01
2021-07,Ghana,3063648,2949025,25060,2021-07-01
2021-07,Greece,14077053,2906684,397788,2021-07-01
2021-07,Grenada,5024,4971,31,2021-07-01
2021-07,Guatemala,10238191,8983743,305030,2021-07-01
2021-07,Guinea,759869,727181,5831,2021-07-01
2021-07,Guinea-Bissau,126022,114844,2225,2021-07-01
2021-07,Guyana,661852,607609,15667,2021-07-01
2021-07,Haiti,601557,401349,15224,2021-07-01
2021-07,Holy See,837,837,0,2021-07-01
2021-07,Honduras,8666593,2971266,229720,2021-07-01
2021-07,Hungary,25071230,23032381,930343,2021-07-01
2021-07,Iceland,214629,203041,930,2021-07-01
2021-07,India,962880627,936586112,12806418,2021-07-01
2021-07,Indonesia,86065511,69710649,2268677,2021-07-01
2021-07,Iran,108611906,96465589,2698205,2021-07-01
2021-07,Iraq,45815638,41754625,552846,2021-07-01
2021-07,Ireland,8804984,724284,155490,2021-07-01
2021-07,Israel,26435658,26000598,199822,2021-07-01
2021-07,Italy,132998927,127407672,3962995,2021-07-01
2021-07,Jamaica,1586479,1282827,35318,2021-07-01
2021-07,Japan,26124551,24677994,465532,2021-07-01
2021-07,Jordan,23568332,23022129,306353,2021-07-01
2021-07,Kazakhstan,17031174,14939761,259331,2021-07-01
2021-07,Kenya,5959523,5246487,117021,2021-07-01
2021-07,Kiribati,62,0,0,2021-07-01
2021-07,"Korea, South",5494721,4945570,63723,2021-07-01
2021-07,Kosovo,3345871,3270675,70284,2021-07-01
2021-07,Kuwait,11816814,11242268,67427,2021-07-01
2021-07,Kyrgyzstan,4519651,3867320,66891,2021-07-01
2021-07,Laos,110312,68417,129,2021-07-01
2021-07,Latvia,4281523,4182262,78784,2021-07-01
2021-07,Lebanon,17078600,16584868,244302,2021-07-01
2021-07,Lesotho,379164,204192,10686,2021-07-01
2021-07,Liberia,158894,81179,4417,2021-07-01
2021-07,Libya,6737243,5683892,102235,2021-07-01
2021-07,Liechtenstein,97977,92533,1798,2021-07-01
2021-07,Lithuania,8678716,8318528,136462,2021-07-01
2021-07,Luxembourg,2249994,2184487,25418,2021-07-01
2021-07,MS Zaandam,279,217,62,2021-07-01
2021-07,Madagascar,1316791,1267686,28914,2021-07-01
2021-07,Malawi,1332324,1083776,41833,2021-07-01
2021-07,Malaysia,28104044,24254624,213797,2021-07-01
2021-07,Maldives,2346890,2255264,6695,2021-07-01
2021-07,Mali,449503,362694,16396,2021-07-01
2021-07,Malta,997617,942440,13036,2021-07-01
2021-07,Marshall Islands,124,124,0,2021-07-01
2021-07,Mauritania,700939,642768,15853,2021-07-01
2021-07,Mauritius,84746,51394,574,2021-07-01
2021-07,Mexico,82258182,64709564,7326021,2021-07-01
2021-07,Micronesia,31,31,0,2021-07-01
2021-07,Moldova,7995680,7775319,192895,2021-07-01
2021-07,Monaco,83433,80108,1023,2021-07-01
2021-07,Mongolia,4455617,3829475,22175,2021-07-01
2021-07,Montenegro,3123712,3058017,50277,2021-07-01
2021-07,Morocco,17348581,16520244,293362,2021-07-01
2021-07,Mozambique,3012664,2405523,34282,2021-07-01
2021-07,Namibia,3358375,2577691,71375,2021-07-01
2021-07,Nepal,20625926,19480449,294600,2021-07-01
2021-07,Netherlands,56044004,856226,559986,2021-07-01
2021-07,New Zealand,87108,84868,806,2021-07-01
2021-07,Nicaragua,272592,130975,5983,2021-07-01
2021-07,Niger,172414,163177,6022,2021-07-01
2021-07,Nigeria,5260050,5103503,65973,2021-07-01
2021-07,North Macedonia,4833382,4655870,170125,2021-07-01
2021-07,Norway,4160862,557938,24697,2021-07-01
2021-07,Oman,8870465,8064158,108177,2021-07-01
2021-07,Pakistan,30662032,28516822,706360,2021-07-01
2021-07,Palau,0,0,0,2021-07-01
2021-07,Panama,13035398,12419130,207126,2021-07-01
2021-07,Papua New Guinea,539443,524862,5668,2021-07-01
2021-07,Paraguay,13681834,12384772,438095,2021-07-01
2021-07,Peru,64712368,63589896,6037147,2021-07-01
2021-07,Philippines,46488506,44077681,817272,2021-07-01
2021-07,Poland,89320869,82236634,2330636,2021-07-01
2021-07,Portugal,28649499,26664130,533398,2021-07-01
2021-07,Qatar,6946566,6878420,18538,2021-07-01
2021-07,Romania,33532173,32438221,1059684,2021-07-01
2021-07,Russia,180807882,162507988,4480479,2021-07-01
2021-07,Rwanda,1688748,1149449,19419,2021-07-01
2021-07,Saint Kitts and Nevis,16764,13048,93,2021-07-01
2021-07,Saint Lucia,168839,162654,2684,2021-07-01
2021-07,Saint Vincent and the Grenadines,69960,66981,372,2021-07-01
2021-07,Samoa,93,93,0,2021-07-01
2021-07,San Marino,158194,155072,2790,2021-07-01
2021-07,Sao Tome and Principe,74532,72390,1147,2021-07-01
2021-07,Saudi Arabia,15724328,15127509,249301,2021-07-01
2021-07,Senegal,1573611,1348385,38102,2021-07-01
2021-07,Serbia,22277873,0,219533,2021-07-01
2021-07,Seychelles,533406,502160,2184,2021-07-01
2021-07,Sierra Leone,188132,124444,3508,2021-07-01
2021-07,Singapore,1963314,1937095,1124,2021-07-01
2021-07,Slovakia,24045132,7914300,388266,2021-07-01
2021-07,Slovenia,8002110,7843654,137157,2021-07-01
2021-07,Solomon Islands,620,620,0,2021-07-01
2021-07,Somalia,468586,226220,24310,2021-07-01
2021-07,South Africa,69708562,62132596,2056781,2021-07-01
2021-07,South Sudan,338612,325934,3635,2021-07-01
2021-07,Spain,127176133,4661656,2514636,2021-07-01
2021-07,Sri Lanka,8767613,7858084,115491,2021-07-01
2021-07,Sudan,1145318,949602,85844,2021-07-01
2021-07,Summer Olympics 2020,1759,0,0,2021-07-01
2021-07,Suriname,739471,618611,18528,2021-07-01
2021-07,Sweden,33929227,0,453986,2021-07-01
2021-07,Switzerland,21972863,9845600,334153,2021-07-01
2021-07,Syria,799889,679126,58908,2021-07-01
2021-07,Taiwan*,475596,369888,23219,2021-07-01
2021-07,Tajikistan,450737,426410,3374,2021-07-01
2021-07,Tanzania,17903,5673,651,2021-07-01
2021-07,Thailand,12382024,833063,100177,2021-07-01
2021-07,Timor-Leste,310489,283903,787,2021-07-01
2021-07,Togo,453460,429020,4283,2021-07-01
2021-07,Tonga,0,0,0,2021-07-01
2021-07,Trinidad and Tobago,1107439,890062,30188,2021-07-01
2021-07,Tunisia,16125899,13122067,533112,2021-07-01
2021-07,Turkey,171560929,166642542,1565182,2021-07-01
2021-07,US,1061502155,0,18748283,2021-07-01
2021-07,Uganda,2752512,2063129,67412,2021-07-01
2021-07,Ukraine,71807902,69509102,1708397,2021-07-01
2021-07,United Arab Emirates,20393836,19707866,58454,2021-07-01
2021-07,United Kingdom,166199190,528517,3999143,2021-07-01
2021-07,Uruguay,11704226,11331854,181118,2021-07-01
2021-07,Uzbekistan,3691745,3538950,24637,2021-07-01
2021-07,Vanuatu,124,93,31,2021-07-01
2021-07,Venezuela,8996433,8462185,104131,2021-07-01
2021-07,Vietnam,1884501,438456,10060,2021-07-01
2021-07,West Bank and Gaza,9780037,9618954,111171,2021-07-01
2021-07,Winter Olympics 2022,0,0,0,2021-07-01
2021-07,Yemen,216257,128448,42409,2021-07-01
2021-07,Zambia,5602228,5141265,91416,2021-07-01
2021-07,Zimbabwe,2471417,1674083,79087,2021-07-01
2021-08,Afghanistan,4696019,330344,216817,2021-08-01
2021-08,Albania,4262873,521104,76586,2021-08-01
2021-08,Algeria,5788899,468745,149055,2021-08-01
2021-08,Andorra,462595,57234,3999,2021-08-01
2021-08,Angola,1394599,154728,34363,2021-08-01
2021-08,Antarctica,0,0,0,2021-08-01
2021-08,Antigua and Barbuda,44775,4944,1335,2021-08-01
2021-08,Argentina,157553999,18397865,3383419,2021-08-01
2021-08,Armenia,7298355,880846,146024,2021-08-01
2021-08,Australia,1300889,96640,29910,2021-08-01
2021-08,Austria,20808835,2575507,333501,2021-08-01
2021-08,Azerbaijan,11654596,1333581,162064,2021-08-01
2021-08,Bahamas,511668,50533,9890,2021-08-01
2021-08,Bahrain,8399912,1068263,42945,2021-08-01
2021-08,Bangladesh,43755097,4468216,745570,2021-08-01
2021-08,Barbados,142637,16982,1492,2021-08-01
2021-08,Belarus,14349120,1769127,112135,2021-08-01
2021-08,Belgium,35802514,0,784440,2021-08-01
2021-08,Belize,468078,53897,10756,2021-08-01
2021-08,Benin,316592,32544,3629,2021-08-01
2021-08,Bhutan,79586,9601,82,2021-08-01
2021-08,Bolivia,14967434,1641008,563167,2021-08-01
2021-08,Bosnia and Herzegovina,6461871,758453,301399,2021-08-01
2021-08,Botswana,4276527,386215,61072,2021-08-01
2021-08,Brazil,632188702,71084912,17665488,2021-08-01
2021-08,Brunei,35286,1120,122,2021-08-01
2021-08,Bulgaria,13546653,1594561,571340,2021-08-01
2021-08,Burkina Faso,423917,53524,5274,2021-08-01
2021-08,Burma,10985696,877105,407116,2021-08-01
2021-08,Burundi,304068,3092,1149,2021-08-01
2021-08,Cabo Verde,1068665,132405,9353,2021-08-01
2021-08,Cambodia,2662445,287219,52331,2021-08-01
2021-08,Cameroon,2558000,141044,41510,2021-08-01
2021-08,Canada,45366643,5620071,835454,2021-08-01
2021-08,Central African Republic,311854,27436,3057,2021-08-01
2021-08,Chad,154463,19176,5394,2021-08-01
2021-08,Chile,50497566,6294348,1126688,2021-08-01
2021-08,China,3627610,396737,150288,2021-08-01
2021-08,Colombia,150806745,18407423,3824385,2021-08-01
2021-08,Comoros,125299,15480,4557,2021-08-01
2021-08,Congo (Brazzaville),414574,49684,5565,2021-08-01
2021-08,Congo (Kinshasa),1641310,120074,32567,2021-08-01
2021-08,Costa Rica,13432741,1328154,162926,2021-08-01
2021-08,Cote d'Ivoire,1632109,198045,11559,2021-08-01
2021-08,Croatia,11404200,1418311,257011,2021-08-01
2021-08,Cuba,16366844,1442775,126410,2021-08-01
2021-08,Cyprus,3417317,156244,14448,2021-08-01
2021-08,Czechia,51968562,6563806,941777,2021-08-01
2021-08,Denmark,10322244,1224621,79476,2021-08-01
2021-08,Diamond Princess,22072,2796,403,2021-08-01
2021-08,Djibouti,362283,45963,4848,2021-08-01
2021-08,Dominica,25752,836,22,2021-08-01
2021-08,Dominican Republic,10736806,1297268,123548,2021-08-01
2021-08,Ecuador,15358152,1775520,990974,2021-08-01
2021-08,Egypt,8859474,926197,515510,2021-08-01
2021-08,El Salvador,2816644,306275,86391,2021-08-01
2021-08,Equatorial Guinea,280165,34738,3818,2021-08-01
2021-08,Eritrea,204740,25847,1127,2021-08-01
2021-08,Estonia,4260117,516054,39696,2021-08-01
2021-08,Eswatini,1121413,86308,29302,2021-08-01
2021-08,Ethiopia,9043198,1055174,139666,2021-08-01
2021-08,Fiji,1248799,36965,11803,2021-08-01
2021-08,Finland,3671099,184000,31960,2021-08-01
2021-08,France,203051314,1656179,3511319,2021-08-01
2021-08,Gabon,793716,100776,5113,2021-08-01
2021-08,Gambia,279627,27632,8353,2021-08-01
2021-08,Georgia,15060119,1551430,201791,2021-08-01
2021-08,Germany,118979976,14627080,2848936,2021-08-01
2021-08,Ghana,3455373,392467,28701,2021-08-01
2021-08,Greece,16768403,375056,411505,2021-08-01
2021-08,Grenada,6796,644,32,2021-08-01
2021-08,Guatemala,12965133,1310475,346307,2021-08-01
2021-08,Guinea,864320,97390,8871,2021-08-01
2021-08,Guinea-Bissau,160403,15958,2911,2021-08-01
2021-08,Guyana,736696,87020,17954,2021-08-01
2021-08,Haiti,637060,51844,17794,2021-08-01
2021-08,Holy See,837,108,0,2021-08-01
2021-08,Honduras,9889456,405422,260943,2021-08-01
2021-08,Hungary,25128946,2996576,931322,2021-08-01
2021-08,Iceland,295617,27535,944,2021-08-01
2021-08,India,999760992,123661591,13393101,2021-08-01
2021-08,Indonesia,118769332,11433472,3638566,2021-08-01
2021-08,Iran,138294286,13659176,3062035,2021-08-01
2021-08,Iraq,55068495,5935866,612759,2021-08-01
2021-08,Ireland,10121549,93456,156988,2021-08-01
2021-08,Israel,29676325,3410884,208069,2021-08-01
2021-08,Italy,137830596,16559009,3984943,2021-08-01
2021-08,Jamaica,1832530,188181,41115,2021-08-01
2021-08,Japan,36898551,3381882,480927,2021-08-01
2021-08,Jordan,24313870,3007327,316956,2021-08-01
2021-08,Kazakhstan,23663637,2184437,346850,2021-08-01
2021-08,Kenya,6858310,760106,134940,2021-08-01
2021-08,Kiribati,62,0,0,2021-08-01
2021-08,"Korea, South",7040660,714356,67696,2021-08-01
2021-08,Kosovo,3770770,422680,71935,2021-08-01
2021-08,Kuwait,12582193,1548803,73997,2021-08-01
2021-08,Kyrgyzstan,5315306,593461,75767,2021-08-01
2021-08,Laos,331422,13406,295,2021-08-01
2021-08,Latvia,4353331,542603,79501,2021-08-01
2021-08,Lebanon,18075800,2149868,247426,2021-08-01
2021-08,Lesotho,437008,26656,12188,2021-08-01
2021-08,Liberia,170446,10860,7057,2021-08-01
2021-08,Libya,8785095,775184,121320,2021-08-01
2021-08,Liechtenstein,101819,12041,1798,2021-08-01
2021-08,Lithuania,9005655,1078186,138431,2021-08-01
2021-08,Luxembourg,2317984,288601,25649,2021-08-01
2021-08,MS Zaandam,279,28,62,2021-08-01
2021-08,Madagascar,1326646,164665,29473,2021-08-01
2021-08,Malawi,1789312,155462,60763,2021-08-01
2021-08,Malaysia,44330803,3776451,395138,2021-08-01
2021-08,Maldives,2457769,299846,6911,2021-08-01
2021-08,Mali,456116,55828,16597,2021-08-01
2021-08,Malta,1095777,128437,13380,2021-08-01
2021-08,Marshall Islands,124,16,0,2021-08-01
2021-08,Mauritania,935507,90542,19939,2021-08-01
2021-08,Mauritius,205519,7416,711,2021-08-01
2021-08,Mexico,96508398,8996332,7738176,2021-08-01
2021-08,Micronesia,31,4,0,2021-08-01
2021-08,Moldova,8152502,1008974,196068,2021-08-01
2021-08,Monaco,95099,10947,1023,2021-08-01
2021-08,Mongolia,5774166,640884,27287,2021-08-01
2021-08,Montenegro,3332082,396308,51508,2021-08-01
2021-08,Morocco,23492706,2293070,346153,2021-08-01
2021-08,Mozambique,4273266,384018,52885,2021-08-01
2021-08,Namibia,3795455,385041,101114,2021-08-01
2021-08,Nepal,22725898,2636086,320096,2021-08-01
2021-08,Netherlands,60134161,114291,565145,2021-08-01
2021-08,New Zealand,94530,11283,806,2021-08-01
2021-08,Nicaragua,323434,16900,6118,2021-08-01
2021-08,Niger,177904,21390,6089,2021-08-01
2021-08,Nigeria,5678456,660372,69677,2021-08-01
2021-08,North Macedonia,5095530,601632,174299,2021-08-01
2021-08,Norway,4537873,71992,25058,2021-08-01
2021-08,Oman,9300784,1122966,123486,2021-08-01
2021-08,Pakistan,34221503,3785840,762265,2021-08-01
2021-08,Palau,18,0,0,2021-08-01
2021-08,Panama,13883030,1673895,215702,2021-08-01
2021-08,Papua New Guinea,552013,69476,5952,2021-08-01
2021-08,Paraguay,14150227,1690060,478778,2021-08-01
2021-08,Peru,66153007,8332012,6120671,2021-08-01
2021-08,Philippines,54767029,6070766,947164,2021-08-01
2021-08,Poland,89453978,10615622,2334398,2021-08-01
2021-08,Portugal,31154126,3630426,544552,2021-08-01
2021-08,Qatar,7114710,896258,18636,2021-08-01
2021-08,Romania,33754375,4191532,1065823,2021-08-01
2021-08,Russia,202288961,22328182,5218839,2021-08-01
2021-08,Rwanda,2481472,179529,29873,2021-08-01
2021-08,Saint Kitts and Nevis,23229,2190,93,2021-08-01
2021-08,Saint Lucia,205752,21544,2957,2021-08-01
2021-08,Saint Vincent and the Grenadines,71696,8922,372,2021-08-01
2021-08,Samoa,93,12,0,2021-08-01
2021-08,San Marino,162316,20032,2790,2021-08-01
2021-08,Sao Tome and Principe,77767,9442,1147,2021-08-01
2021-08,Saudi Arabia,16634580,2029496,260119,2021-08-01
2021-08,Senegal,2159140,192761,49332,2021-08-01
2021-08,Serbia,22841301,0,222710,2021-08-01
2021-08,Seychelles,594665,71160,2954,2021-08-01
2021-08,Sierra Leone,196382,17115,3744,2021-08-01
2021-08,Singapore,2053482,252599,1419,2021-08-01
2021-08,Slovakia,24113804,1021200,388883,2021-08-01
2021-08,Slovenia,8131082,1015368,137537,2021-08-01
2021-08,Solomon Islands,620,80,0,2021-08-01
2021-08,Somalia,508307,30454,27569,2021-08-01
2021-08,South Africa,81181402,8978570,2400896,2021-08-01
2021-08,South Sudan,347737,42056,3718,2021-08-01
2021-08,Spain,145741563,601504,2566714,2021-08-01
2021-08,Sri Lanka,11351254,1127072,200713,2021-08-01
2021-08,Sudan,1161824,122588,86960,2021-08-01
2021-08,Summer Olympics 2020,16989,0,0,2021-08-01
2021-08,Suriname,835081,87490,21223,2021-08-01
2021-08,Sweden,34482960,0,454630,2021-08-01
2021-08,Switzerland,23065259,1270400,335654,2021-08-01
2021-08,Syria,825351,88027,60477,2021-08-01
2021-08,Taiwan*,491598,51649,25341,2021-08-01
2021-08,Tajikistan,511577,58916,3848,2021-08-01
2021-08,Tanzania,39227,732,1289,2021-08-01
2021-08,Thailand,28523465,107492,248619,2021-08-01
2021-08,Timor-Leste,409868,39867,1218,2021-08-01
2021-08,Togo,569407,58263,5183,2021-08-01
2021-08,Tonga,0,0,0,2021-08-01
2021-08,Trinidad and Tobago,1298105,128829,36837,2021-08-01
2021-08,Tunisia,19464522,2090046,677421,2021-08-01
2021-08,Turkey,188672977,21876019,1662273,2021-08-01
2021-08,US,1151019786,0,19252182,2021-08-01
2021-08,Uganda,3189120,341774,89117,2021-08-01
2021-08,Ukraine,73089935,9028219,1743249,2021-08-01
2021-08,United Arab Emirates,21761120,2647610,62026,2021-08-01
2021-08,United Kingdom,196641574,92778,4073971,2021-08-01
2021-08,Uruguay,11884443,1495722,186110,2021-08-01
2021-08,Uzbekistan,4452808,500672,30437,2021-08-01
2021-08,Vanuatu,124,12,31,2021-08-01
2021-08,Venezuela,9921644,1172402,118193,2021-08-01
2021-08,Vietnam,9098544,191477,192815,2021-08-01
2021-08,West Bank and Gaza,10047575,1248676,112568,2021-08-01
2021-08,Winter Olympics 2022,0,0,0,2021-08-01
2021-08,Yemen,228765,16895,43731,2021-08-01
2021-08,Zambia,6270319,756055,109343,2021-08-01
2021-08,Zimbabwe,3706768,320649,126703,2021-08-01
2021-09,Afghanistan,4628009,0,215185,2021-09-01
2021-09,Albania,4784904,0,77186,2021-09-01
2021-09,Algeria,6016238,0,168391,2021-09-01
2021-09,Andorra,453489,0,3900,2021-09-01
2021-09,Angola,1552460,0,41306,2021-09-01
2021-09,Antarctica,0,0,0,2021-09-01
2021-09,Antigua and Barbuda,71908,0,1627,2021-09-01
2021-09,Argentina,156899177,0,3415136,2021-09-01
2021-09,Armenia,7541311,0,152283,2021-09-01
2021-09,Australia,2437687,0,34262,2021-09-01
2021-09,Austria,21491965,0,326302,2021-09-01
2021-09,Azerbaijan,13861812,0,184648,2021-09-01
2021-09,Bahamas,592159,0,14282,2021-09-01
2021-09,Bahrain,8218534,0,41648,2021-09-01
2021-09,Bangladesh,46037544,0,810568,2021-09-01
